Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2018-05-10T16:27:52.768+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:27:55.077+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getProfile,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:27:56.736+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getLoginSecurityLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:27:58.238+0000,404,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getActivatedLicenses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:27:59.759+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getOrganizationsLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:02.137+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:04.474+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:06.188+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getProfiles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:07.673+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:09.888+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:11.643+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:13.375+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:15.172+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveysQuestionsOptions,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:14.964+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:16.775+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:20.259+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:28:21.924+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,AAE6AB14-6F54-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:38.437+0000,200,0,,,127.0.0.1,,POST,authenticateAPI,,,,Apache-HttpClient/4.3.5 (java 1.5),,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:39.072+0000,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:40.359+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:42.048+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getProfile,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:43.329+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getLoginSecurityLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:44.578+0000,404,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getActivatedLicenses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:45.858+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getOrganizationsLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:47.396+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:49.210+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:50.750+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getProfiles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:51.968+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:54.094+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:56.107+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:58.052+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:59.646+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveysQuestionsOptions,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:40:59.608+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
2018-05-10T16:41:02.709+0000,200,1,73DF4959-70D8-4A60-BA50-DF501E75D22D,EE2C52DE-7054-E811-A992-F325D2AED187,127.0.0.1,,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,A4015133-DB0E-492B-8398-DEC306FAB788,,0.0.2,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
