Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2018-01-04T19:24:06.547+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:08.572+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getProfile,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:10.266+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getLoginSecurityLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:11.771+0000,404,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getActivatedLicenses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:13.387+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getOrganizationsLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:15.017+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getProfile,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:16.588+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getLoginSecurityLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:18.183+0000,404,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getActivatedLicenses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:19.731+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getOrganizationsLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:24.728+0000,404,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,23E518D6-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getInstanceLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:38.312+0000,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:40.067+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,B78F23EA-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:41.768+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,B78F23EA-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getProfile,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:43.401+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,B78F23EA-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getLoginSecurityLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:44.905+0000,404,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,B78F23EA-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getActivatedLicenses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:46.411+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,B78F23EA-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getOrganizationsLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:48.094+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,B78F23EA-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getProfile,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:49.750+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,B78F23EA-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getLoginSecurityLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
2018-01-04T19:24:51.311+0000,404,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,B78F23EA-84F1-E711-810B-0A719F038A93,127.0.0.1,,GET,getActivatedLicenses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,0.0.3,
