Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2018-03-12T10:35:15.847-0400,200,0,,,,0:0:0:0:0:0:0:1,POST,authenticateAPI,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T10:35:36.380-0400,200,0,,,,0:0:0:0:0:0:0:1,POST,login,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T14:35:51.202+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T14:36:03.852+0000,500,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2018-03-12T10:39:30.998-0400,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T14:39:50.897+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2018-03-12T10:43:08.265-0400,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2018-03-12T10:44:40.939-0400,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T10:50:29.895-0400,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T10:50:37.293-0400,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T14:51:54.283+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T15:12:01.541+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T15:12:13.758+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T15:12:20.062+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T15:12:32.917+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T15:12:38.373+0000,404,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponses,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T15:12:50.366+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
2018-03-12T15:23:11.423+0000,200,1,3DE001E5-C975-471F-B45A-A11AC3F61367,5ECB7293-0226-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getSurveyResponsePivot,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,F3E50A2D-F460-4F07-B056-CA0E9CDCC328,,,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
